"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2006","2006","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",65,479835,13.5
,"2006","2006","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",424,4054078,10.5
,"2006","2006","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",20,137653,14.5
,"2006","2006","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",113,335191,33.7
,"2006","2006","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",489,3411469,14.3
,"2006","2006","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",16,136708,Unreliable
,"2006","2006","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",111,377234,29.4
,"2006","2006","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",610,3734163,16.3
,"2006","2006","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",27,95632,28.2
,"2006","2006","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",116,229226,50.6
,"2006","2006","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",699,2837452,24.6
,"2006","2006","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",26,89919,28.9
,"2006","2006","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",135,270865,49.8
,"2006","2006","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",840,3088866,27.2
,"2006","2006","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",25,60724,41.2
,"2006","2006","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",98,140920,69.5
,"2006","2006","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",832,1974034,42.1
,"2006","2006","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",12,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",108,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",813,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",23,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",74,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",592,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",10,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",96,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",559,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",43,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",313,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",33,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",156,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",16,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",71,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",10,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",29,Not Applicable,Not Applicable
,"2006","2006","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",13,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",16,7948362,Unreliable
,"2006","2006","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",14,7363441,Unreliable
,"2006","2006","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",22,7633541,0.3
,"2006","2006","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",13,1485026,Unreliable
,"2006","2006","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",31,8204390,0.4
,"2006","2006","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",13,1316137,Unreliable
,"2006","2006","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",50,8395132,0.6
,"2006","2006","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",20,1563778,1.3
,"2006","2006","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",57,8930718,0.6
,"2006","2006","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",17,1387611,Unreliable
,"2006","2006","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",89,8989893,1.0
,"2006","2006","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",30,1520017,2.0
,"2006","2006","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",98,9291738,1.1
,"2006","2006","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",42,1345420,3.1
,"2006","2006","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",149,9240070,1.6
,"2006","2006","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",56,1310132,4.3
,"2006","2006","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",153,8579327,1.8
,"2006","2006","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",67,1135007,5.9
,"2006","2006","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",220,8393667,2.6
,"2006","2006","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",59,1080259,5.5
,"2006","2006","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",182,7875440,2.3
,"2006","2006","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",76,910675,8.3
,"2006","2006","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",303,7572294,4.0
,"2006","2006","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",10,293913,Unreliable
,"2006","2006","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",59,743039,7.9
,"2006","2006","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",286,5965448,4.8
,"2006","2006","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",15,249982,Unreliable
,"2006","2006","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",86,595512,14.4
,"2006","2006","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",325,5576307,5.8
,"2006","2006","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",92,592001,15.5
,"2006","2006","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",299,4750968,6.3
,"2006","2006","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",22,193763,11.4
,"2006","2006","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",65,450406,14.4
,"2006","2006","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",379,4263038,8.9
,"2006","2006","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",12,177623,Unreliable
,"2006","2006","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",68,479835,14.2
,"2006","2006","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",431,4054078,10.6
,"2006","2006","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",20,137653,14.5
,"2006","2006","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",114,335191,34.0
,"2006","2006","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",493,3411469,14.5
,"2006","2006","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",17,136708,Unreliable
,"2006","2006","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",112,377234,29.7
,"2006","2006","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",616,3734163,16.5
,"2006","2006","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",27,95632,28.2
,"2006","2006","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",115,229226,50.2
,"2006","2006","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",707,2837452,24.9
,"2006","2006","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",26,89919,28.9
,"2006","2006","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",135,270865,49.8
,"2006","2006","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",848,3088866,27.5
,"2006","2006","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",25,60724,41.2
,"2006","2006","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",99,140920,70.3
,"2006","2006","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",841,1974034,42.6
,"2006","2006","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",12,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",110,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",819,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",23,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",75,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",599,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",10,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",97,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",568,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",45,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",315,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",33,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",156,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",16,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",71,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",10,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",29,Not Applicable,Not Applicable
,"2006","2006","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",13,Not Applicable,Not Applicable
,"2007","2007","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","White","2106-3",10,1539116,Unreliable
,"2007","2007","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",16,8100190,Unreliable
,"2007","2007","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",10,7298884,Unreliable
,"2007","2007","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",29,7564680,0.4
,"2007","2007","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",17,1497090,Unreliable
,"2007","2007","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",23,8165053,0.3
,"2007","2007","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",41,8356354,0.5
,"2007","2007","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",13,1543918,Unreliable
,"2007","2007","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",56,8694463,0.6
