"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian","A",111,708839,15.7
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",1090,1436522,75.9
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",17,24155,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",3620,8007705,45.2
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","More than one race","M",27,171834,15.7
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",109,126185,86.4
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian","A",187,631939,29.6
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",1212,1289123,94.0
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",27,24593,109.8
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",4898,8207232,59.7
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","More than one race","M",64,157130,40.7
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",131,121516,107.8
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Asian","A",155,635079,24.4
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",1631,1462097,111.6
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",28,22856,122.5
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",5912,8539494,69.2
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","More than one race","M",48,156213,30.7
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",150,120611,124.4
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian","A",266,559028,47.6
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",1864,1287992,144.7
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",28,22396,125.0
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",7805,8499849,91.8
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","More than one race","M",84,140183,59.9
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",154,112084,137.4
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian","A",270,577294,46.8
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",2379,1377636,172.7
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",40,19527,204.8
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",8699,8675924,100.3
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","More than one race","M",70,140026,50.0
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",161,105673,152.4
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian","A",386,489217,78.9
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",2518,1176588,214.0
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",38,19325,196.6
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",11482,8415987,136.4
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","More than one race","M",88,126469,69.6
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",164,88359,185.6
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian","A",382,511157,74.7
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",2684,1130216,237.5
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",22,15481,142.1
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",10665,7791009,136.9
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","More than one race","M",94,109885,85.5
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",148,79406,186.4
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian","A",562,413326,136.0
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",2962,896088,330.5
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",37,14113,262.2
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",13730,7248869,189.4
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","More than one race","M",90,96411,93.4
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",152,65161,233.3
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian","A",442,414507,106.6
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",2832,866856,326.7
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",37,11365,325.6
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",13236,6711197,197.2
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","More than one race","M",72,81843,88.0
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",153,57686,265.2
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian","A",596,324293,183.8
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",2894,638956,452.9
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",35,10519,332.7
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",15640,6019633,259.8
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","More than one race","M",78,69786,111.8
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",107,39965,267.7
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian","A",459,260434,176.2
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",2429,531991,456.6
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",16,7065,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",13221,4540883,291.2
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","More than one race","M",75,52021,144.2
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",116,33335,348.0
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian","A",618,205668,300.5
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",2180,359116,607.0
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",26,6275,414.3
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",15248,3826261,398.5
,"2021","2021","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","More than one race","M",62,41755,148.5
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",108,25116,430.0
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian","A",521,172981,301.2
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",2112,349804,603.8
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",15,4438,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",12465,3020011,412.7
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","More than one race","M",84,32852,255.7
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",72,19363,371.8
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian","A",597,133594,446.9
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",1755,209123,839.2
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",15,3548,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",13479,2305725,584.6
,"2021","2021","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","More than one race","M",47,24751,189.9
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",67,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian","A",513,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",1722,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",12,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",11343,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","More than one race","M",55,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",50,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian","A",478,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",1215,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",11,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",10846,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","More than one race","M",41,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",37,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian","A",405,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",1090,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",8450,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","More than one race","M",29,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",21,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian","A",313,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",593,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",6327,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","More than one race","M",22,Not Applicable,Not Applicable
