"Notes","State","State Code","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Maine","23","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",14,112651,Unreliable
,"Maine","23","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",15,69293,Unreliable
,"Maine","23","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",10,29136,Unreliable
,"Maine","23","2010","2010","Renal failure","N17-N19","65-74 years","65-74",14,112651,Unreliable
,"Maine","23","2010","2010","Renal failure","N17-N19","75-84 years","75-84",15,69293,Unreliable
,"Maine","23","2010","2010","Renal failure","N17-N19","85+ years","85+",10,29136,Unreliable
,"Maine","23","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",15,116713,Unreliable
,"Maine","23","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",14,29801,Unreliable
,"Maine","23","2011","2011","Renal failure","N17-N19","65-74 years","65-74",15,116713,Unreliable
,"Maine","23","2011","2011","Renal failure","N17-N19","85+ years","85+",14,29801,Unreliable
,"Maine","23","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",12,70212,Unreliable
,"Maine","23","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",12,30473,Unreliable
,"Maine","23","2012","2012","Renal failure","N17-N19","75-84 years","75-84",12,70212,Unreliable
,"Maine","23","2012","2012","Renal failure","N17-N19","85+ years","85+",12,30473,Unreliable
,"Maine","23","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",15,70551,Unreliable
,"Maine","23","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",22,31146,70.6
,"Maine","23","2013","2013","Renal failure","N17-N19","65-74 years","65-74",10,133370,Unreliable
,"Maine","23","2013","2013","Renal failure","N17-N19","75-84 years","75-84",15,70551,Unreliable
,"Maine","23","2013","2013","Renal failure","N17-N19","85+ years","85+",22,31146,70.6
,"Maine","23","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",16,140376,Unreliable
,"Maine","23","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",16,71410,Unreliable
,"Maine","23","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",11,31721,Unreliable
,"Maine","23","2014","2014","Renal failure","N17-N19","65-74 years","65-74",16,140376,Unreliable
,"Maine","23","2014","2014","Renal failure","N17-N19","75-84 years","75-84",16,71410,Unreliable
,"Maine","23","2014","2014","Renal failure","N17-N19","85+ years","85+",11,31721,Unreliable
,"Maine","23","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",20,72098,27.7
,"Maine","23","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",16,32025,Unreliable
,"Maine","23","2015","2015","Renal failure","N17-N19","75-84 years","75-84",20,72098,27.7
,"Maine","23","2015","2015","Renal failure","N17-N19","85+ years","85+",16,32025,Unreliable
,"Maine","23","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",16,73062,Unreliable
,"Maine","23","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",15,32290,Unreliable
,"Maine","23","2016","2016","Renal failure","N17-N19","75-84 years","75-84",16,73062,Unreliable
,"Maine","23","2016","2016","Renal failure","N17-N19","85+ years","85+",15,32290,Unreliable
,"Maine","23","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",10,74966,Unreliable
,"Maine","23","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",10,32728,Unreliable
,"Maine","23","2017","2017","Renal failure","N17-N19","75-84 years","75-84",10,74966,Unreliable
,"Maine","23","2017","2017","Renal failure","N17-N19","85+ years","85+",10,32728,Unreliable
,"Maryland","24","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",25,902204,2.8
,"Maryland","24","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",56,695768,8.0
,"Maryland","24","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",63,386357,16.3
,"Maryland","24","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",82,223159,36.7
,"Maryland","24","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",101,98126,102.9
,"Maryland","24","2010","2010","Renal failure","N17-N19","45-54 years","45-54",25,902204,2.8
,"Maryland","24","2010","2010","Renal failure","N17-N19","55-64 years","55-64",56,695768,8.0
,"Maryland","24","2010","2010","Renal failure","N17-N19","65-74 years","65-74",63,386357,16.3
,"Maryland","24","2010","2010","Renal failure","N17-N19","75-84 years","75-84",82,223159,36.7
,"Maryland","24","2010","2010","Renal failure","N17-N19","85+ years","85+",101,98126,102.9
,"Maryland","24","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",17,900717,Unreliable
,"Maryland","24","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",30,726370,4.1
,"Maryland","24","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",75,402219,18.6
,"Maryland","24","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",68,224861,30.2
,"Maryland","24","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",94,102408,91.8
,"Maryland","24","2011","2011","Renal failure","N17-N19","45-54 years","45-54",17,900717,Unreliable
,"Maryland","24","2011","2011","Renal failure","N17-N19","55-64 years","55-64",30,726370,4.1
,"Maryland","24","2011","2011","Renal failure","N17-N19","65-74 years","65-74",75,402219,18.6
,"Maryland","24","2011","2011","Renal failure","N17-N19","75-84 years","75-84",68,224861,30.2
,"Maryland","24","2011","2011","Renal failure","N17-N19","85+ years","85+",94,102408,91.8
,"Maryland","24","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",15,896020,Unreliable
,"Maryland","24","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",36,736727,4.9
,"Maryland","24","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",52,431361,12.1
,"Maryland","24","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",75,225850,33.2
,"Maryland","24","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",79,105808,74.7
,"Maryland","24","2012","2012","Renal failure","N17-N19","45-54 years","45-54",15,896020,Unreliable
,"Maryland","24","2012","2012","Renal failure","N17-N19","55-64 years","55-64",36,736727,4.9
,"Maryland","24","2012","2012","Renal failure","N17-N19","65-74 years","65-74",52,431361,12.1
,"Maryland","24","2012","2012","Renal failure","N17-N19","75-84 years","75-84",75,225850,33.2
,"Maryland","24","2012","2012","Renal failure","N17-N19","85+ years","85+",79,105808,74.7
,"Maryland","24","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",17,887094,Unreliable
,"Maryland","24","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",40,750387,5.3
,"Maryland","24","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",57,456352,12.5
,"Maryland","24","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",87,229443,37.9
,"Maryland","24","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",96,109186,87.9
,"Maryland","24","2013","2013","Renal failure","N17-N19","45-54 years","45-54",17,887094,Unreliable
,"Maryland","24","2013","2013","Renal failure","N17-N19","55-64 years","55-64",40,750387,5.3
,"Maryland","24","2013","2013","Renal failure","N17-N19","65-74 years","65-74",57,456352,12.5
,"Maryland","24","2013","2013","Renal failure","N17-N19","75-84 years","75-84",85,229443,37.0
,"Maryland","24","2013","2013","Renal failure","N17-N19","85+ years","85+",96,109186,87.9
,"Maryland","24","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",17,877727,Unreliable
,"Maryland","24","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",35,765391,4.6
,"Maryland","24","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",42,477341,8.8
,"Maryland","24","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",75,233911,32.1
,"Maryland","24","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",62,111008,55.9
,"Maryland","24","2014","2014","Renal failure","N17-N19","45-54 years","45-54",17,877727,Unreliable
,"Maryland","24","2014","2014","Renal failure","N17-N19","55-64 years","55-64",35,765391,4.6
,"Maryland","24","2014","2014","Renal failure","N17-N19","65-74 years","65-74",42,477341,8.8
,"Maryland","24","2014","2014","Renal failure","N17-N19","75-84 years","75-84",76,233911,32.5
,"Maryland","24","2014","2014","Renal failure","N17-N19","85+ years","85+",62,111008,55.9
,"Maryland","24","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",15,868312,Unreliable
,"Maryland","24","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",43,781728,5.5
,"Maryland","24","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",48,497796,9.6
,"Maryland","24","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",72,238561,30.2
,"Maryland","24","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",82,113214,72.4
,"Maryland","24","2015","2015","Renal failure","N17-N19","45-54 years","45-54",15,868312,Unreliable
,"Maryland","24","2015","2015","Renal failure","N17-N19","55-64 years","55-64",43,781728,5.5
,"Maryland","24","2015","2015","Renal failure","N17-N19","65-74 years","65-74",49,497796,9.8
,"Maryland","24","2015","2015","Renal failure","N17-N19","75-84 years","75-84",72,238561,30.2
,"Maryland","24","2015","2015","Renal failure","N17-N19","85+ years","85+",82,113214,72.4
,"Maryland","24","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",10,854746,Unreliable
,"Maryland","24","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",40,794068,5.0
,"Maryland","24","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",46,516122,8.9
,"Maryland","24","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",75,245157,30.6
,"Maryland","24","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",63,114931,54.8
,"Maryland","24","2016","2016","Renal failure","N17-N19","45-54 years","45-54",10,854746,Unreliable
,"Maryland","24","2016","2016","Renal failure","N17-N19","55-64 years","55-64",40,794068,5.0
,"Maryland","24","2016","2016","Renal failure","N17-N19","65-74 years","65-74",46,516122,8.9
,"Maryland","24","2016","2016","Renal failure","N17-N19","75-84 years","75-84",76,245157,31.0
,"Maryland","24","2016","2016","Renal failure","N17-N19","85+ years","85+",63,114931,54.8
,"Maryland","24","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",10,843977,Unreliable
,"Maryland","24","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",37,808007,4.6
,"Maryland","24","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",60,533575,11.2
,"Maryland","24","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",55,254598,21.6
,"Maryland","24","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",64,116498,54.9
,"Maryland","24","2017","2017","Renal failure","N17-N19","45-54 years","45-54",10,843977,Unreliable
,"Maryland","24","2017","2017","Renal failure","N17-N19","55-64 years","55-64",37,808007,4.6
,"Maryland","24","2017","2017","Renal failure","N17-N19","65-74 years","65-74",60,533575,11.2
,"Maryland","24","2017","2017","Renal failure","N17-N19","75-84 years","75-84",55,254598,21.6
,"Maryland","24","2017","2017","Renal failure","N17-N19","85+ years","85+",64,116498,54.9
,"Massachusetts","25","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",30,803369,3.7
,"Massachusetts","25","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",60,456460,13.1
,"Massachusetts","25","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",85,301065,28.2
,"Massachusetts","25","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",115,145199,79.2
,"Massachusetts","25","2010","2010","Renal failure","N17-N19","55-64 years","55-64",30,803369,3.7
,"Massachusetts","25","2010","2010","Renal failure","N17-N19","65-74 years","65-74",60,456460,13.1
,"Massachusetts","25","2010","2010","Renal failure","N17-N19","75-84 years","75-84",86,301065,28.6
,"Massachusetts","25","2010","2010","Renal failure","N17-N19","85+ years","85+",115,145199,79.2
,"Massachusetts","25","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",14,1009590,Unreliable
,"Massachusetts","25","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",34,837865,4.1
,"Massachusetts","25","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",48,473487,10.1
,"Massachusetts","25","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",108,298323,36.2
,"Massachusetts","25","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",124,150079,82.6
,"Massachusetts","25","2011","2011","Renal failure","N17-N19","45-54 years","45-54",14,1009590,Unreliable
,"Massachusetts","25","2011","2011","Renal failure","N17-N19","55-64 years","55-64",34,837865,4.1
,"Massachusetts","25","2011","2011","Renal failure","N17-N19","65-74 years","65-74",47,473487,9.9
,"Massachusetts","25","2011","2011","Renal failure","N17-N19","75-84 years","75-84",109,298323,36.5
,"Massachusetts","25","2011","2011","Renal failure","N17-N19","85+ years","85+",126,150079,84.0
,"Massachusetts","25","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",12,1005035,Unreliable
,"Massachusetts","25","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",31,850031,3.6
,"Massachusetts","25","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",38,508386,7.5
,"Massachusetts","25","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",77,296995,25.9
,"Massachusetts","25","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",98,153113,64.0
,"Massachusetts","25","2012","2012","Renal failure","N17-N19","45-54 years","45-54",12,1005035,Unreliable
,"Massachusetts","25","2012","2012","Renal failure","N17-N19","55-64 years","55-64",32,850031,3.8
,"Massachusetts","25","2012","2012","Renal failure","N17-N19","65-74 years","65-74",38,508386,7.5
,"Massachusetts","25","2012","2012","Renal failure","N17-N19","75-84 years","75-84",77,296995,25.9
,"Massachusetts","25","2012","2012","Renal failure","N17-N19","85+ years","85+",98,153113,64.0
,"Massachusetts","25","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",13,995945,Unreliable
,"Massachusetts","25","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",31,867128,3.6
,"Massachusetts","25","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",60,537458,11.2
,"Massachusetts","25","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",95,295973,32.1
,"Massachusetts","25","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",117,155881,75.1
,"Massachusetts","25","2013","2013","Renal failure","N17-N19","45-54 years","45-54",13,995945,Unreliable
,"Massachusetts","25","2013","2013","Renal failure","N17-N19","55-64 years","55-64",31,867128,3.6
,"Massachusetts","25","2013","2013","Renal failure","N17-N19","65-74 years","65-74",60,537458,11.2
,"Massachusetts","25","2013","2013","Renal failure","N17-N19","75-84 years","75-84",95,295973,32.1
,"Massachusetts","25","2013","2013","Renal failure","N17-N19","85+ years","85+",117,155881,75.1
,"Massachusetts","25","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",16,986611,Unreliable
,"Massachusetts","25","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",31,885298,3.5
,"Massachusetts","25","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",57,562796,10.1
,"Massachusetts","25","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",82,296247,27.7
,"Massachusetts","25","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",104,157194,66.2
,"Massachusetts","25","2014","2014","Renal failure","N17-N19","45-54 years","45-54",16,986611,Unreliable
,"Massachusetts","25","2014","2014","Renal failure","N17-N19","55-64 years","55-64",32,885298,3.6
,"Massachusetts","25","2014","2014","Renal failure","N17-N19","65-74 years","65-74",57,562796,10.1
,"Massachusetts","25","2014","2014","Renal failure","N17-N19","75-84 years","75-84",82,296247,27.7
,"Massachusetts","25","2014","2014","Renal failure","N17-N19","85+ years","85+",104,157194,66.2
,"Massachusetts","25","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",16,978302,Unreliable
,"Massachusetts","25","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",36,904845,4.0
,"Massachusetts","25","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",62,588600,10.5
