"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2022","2022","Renal failure","N17-N19","25-29 years","25-29","Female","F","American Indian or Alaska Native","1002-5",11,158713,Unreliable
,"2022","2022","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",40,1699762,2.4
,"2022","2022","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",92,7791340,1.2
,"2022","2022","Renal failure","N17-N19","25-29 years","25-29","Male","M","American Indian or Alaska Native","1002-5",13,166057,Unreliable
,"2022","2022","Renal failure","N17-N19","25-29 years","25-29","Male","M","Asian","A",10,765025,Unreliable
,"2022","2022","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",61,1736704,3.5
,"2022","2022","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",180,8246979,2.2
,"2022","2022","Renal failure","N17-N19","30-34 years","30-34","Female","F","American Indian or Alaska Native","1002-5",13,159854,Unreliable
,"2022","2022","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",55,1823701,3.0
,"2022","2022","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",225,8205065,2.7
,"2022","2022","Renal failure","N17-N19","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",22,174663,12.6
,"2022","2022","Renal failure","N17-N19","30-34 years","30-34","Male","M","Asian","A",24,873542,2.7
,"2022","2022","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",144,1804350,8.0
,"2022","2022","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",392,8615387,4.5
,"2022","2022","Renal failure","N17-N19","30-34 years","30-34","Male","M","More than one race","M",10,330770,Unreliable
,"2022","2022","Renal failure","N17-N19","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",20,144751,13.8
,"2022","2022","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",112,1599427,7.0
,"2022","2022","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",381,8001919,4.8
,"2022","2022","Renal failure","N17-N19","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",33,159601,20.7
,"2022","2022","Renal failure","N17-N19","35-39 years","35-39","Male","M","Asian","A",25,857196,2.9
,"2022","2022","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",142,1522825,9.3
,"2022","2022","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",584,8465759,6.9
,"2022","2022","Renal failure","N17-N19","35-39 years","35-39","Male","M","More than one race","M",12,259375,Unreliable
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",27,136576,19.8
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Female","F","Asian","A",19,853413,Unreliable
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",182,1541853,11.8
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",493,7800714,6.3
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",45,148681,30.3
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian","A",28,773544,3.6
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",217,1422589,15.3
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",864,8211461,10.5
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Male","M","More than one race","M",14,227457,Unreliable
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",38,123353,30.8
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","Asian","A",33,794597,4.2
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",288,1397562,20.6
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",11,25916,Unreliable
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",827,7238458,11.4
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","More than one race","M",14,199223,Unreliable
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",39,131730,29.6
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian","A",55,716285,7.7
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",310,1257822,24.6
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",10,27672,Unreliable
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",1224,7529571,16.3
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","More than one race","M",17,181909,Unreliable
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",47,120590,39.0
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian","A",45,740481,6.1
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",373,1434462,26.0
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",1347,7875295,17.1
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","More than one race","M",23,177758,12.9
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",66,126820,52.0
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian","A",80,666945,12.0
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",507,1292433,39.2
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",14,25091,Unreliable
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",2111,8160180,25.9
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","More than one race","M",31,163172,19.0
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",46,117720,39.1
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian","A",57,642991,8.9
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",576,1431730,40.2
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",12,22866,Unreliable
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",2203,8221822,26.8
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","More than one race","M",27,155962,17.3
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",54,118153,45.7
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian","A",112,569783,19.7
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",749,1262670,59.3
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",11,22587,Unreliable
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",3278,8259946,39.7
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","More than one race","M",24,140784,17.0
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",70,112237,62.4
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian","A",89,585963,15.2
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",959,1375385,69.7
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",15,20286,Unreliable
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",3474,8582470,40.5
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","More than one race","M",31,144102,21.5
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",61,106280,57.4
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian","A",163,501406,32.5
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",1079,1175829,91.8
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",25,19934,125.4
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",5035,8364673,60.2
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","More than one race","M",42,129858,32.3
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",87,91035,95.6
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian","A",130,526081,24.7
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",1106,1157718,95.5
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",20,16188,123.5
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",4581,7850262,58.4
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","More than one race","M",39,116237,33.6
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",73,82563,88.4
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian","A",222,427832,51.9
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",1334,920657,144.9
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",16,14985,Unreliable
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",6576,7325679,89.8
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","More than one race","M",45,102185,44.0
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",63,66920,94.1
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian","A",175,431950,40.5
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",1170,887671,131.8
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",14,12159,Unreliable
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",5955,6636313,89.7
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","More than one race","M",50,85233,58.7
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",88,58452,150.6
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian","A",274,335519,81.7
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",1359,644471,210.9
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",15,10925,Unreliable
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",8031,5914421,135.8
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","More than one race","M",43,72983,58.9
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",81,43955,184.3
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian","A",220,285783,77.0
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",1123,573146,195.9
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",16,7754,Unreliable
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",6911,4981848,138.7
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","More than one race","M",52,58828,88.4
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",53,37253,142.3
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian","A",292,223657,130.6
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",1087,383971,283.1
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",8998,4210121,213.7
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","More than one race","M",38,47711,79.6
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",44,26989,163.0
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian","A",284,187614,151.4
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",1000,365813,273.4
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",12,4800,Unreliable
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",6863,3212865,213.6
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","More than one race","M",23,36305,63.4
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",46,20894,220.2
