"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Louisiana","22","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",65,427946,15.2
,"Louisiana","22","2018","2018","65-74 years","65-74","Renal failure","N17-N19",65,427946,15.2
,"Louisiana","22","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",53,209437,25.3
,"Louisiana","22","2018","2018","75-84 years","75-84","Renal failure","N17-N19",55,209437,26.3
,"Louisiana","22","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",50,81050,61.7
,"Louisiana","22","2018","2018","85+ years","85+","Renal failure","N17-N19",51,81050,62.9
,"Louisiana","22","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",13,548348,Unreliable
,"Louisiana","22","2019","2019","45-54 years","45-54","Renal failure","N17-N19",13,548348,Unreliable
,"Louisiana","22","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",43,604670,7.1
,"Louisiana","22","2019","2019","55-64 years","55-64","Renal failure","N17-N19",43,604670,7.1
,"Louisiana","22","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",46,442534,10.4
,"Louisiana","22","2019","2019","65-74 years","65-74","Renal failure","N17-N19",46,442534,10.4
,"Louisiana","22","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",46,216431,21.3
,"Louisiana","22","2019","2019","75-84 years","75-84","Renal failure","N17-N19",47,216431,21.7
,"Louisiana","22","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",38,82057,46.3
,"Louisiana","22","2019","2019","85+ years","85+","Renal failure","N17-N19",38,82057,46.3
,"Louisiana","22","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",14,597727,Unreliable
,"Louisiana","22","2020","2020","35-44 years","35-44","Renal failure","N17-N19",14,597727,Unreliable
,"Louisiana","22","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",18,537203,Unreliable
,"Louisiana","22","2020","2020","45-54 years","45-54","Renal failure","N17-N19",18,537203,Unreliable
,"Louisiana","22","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",55,599947,9.2
,"Louisiana","22","2020","2020","55-64 years","55-64","Renal failure","N17-N19",56,599947,9.3
,"Louisiana","22","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",85,458282,18.5
,"Louisiana","22","2020","2020","65-74 years","65-74","Renal failure","N17-N19",86,458282,18.8
,"Louisiana","22","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",83,222201,37.4
,"Louisiana","22","2020","2020","75-84 years","75-84","Renal failure","N17-N19",84,222201,37.8
,"Louisiana","22","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",55,83267,66.1
,"Louisiana","22","2020","2020","85+ years","85+","Renal failure","N17-N19",56,83267,67.3
,"Louisiana","22","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",17,609102,Unreliable
,"Louisiana","22","2021","2021","35-44 years","35-44","Renal failure","N17-N19",17,609102,Unreliable
,"Louisiana","22","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",40,534757,7.5
,"Louisiana","22","2021","2021","45-54 years","45-54","Renal failure","N17-N19",40,534757,7.5
,"Louisiana","22","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",76,595390,12.8
,"Louisiana","22","2021","2021","55-64 years","55-64","Renal failure","N17-N19",77,595390,12.9
,"Louisiana","22","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",120,471409,25.5
,"Louisiana","22","2021","2021","65-74 years","65-74","Renal failure","N17-N19",121,471409,25.7
,"Louisiana","22","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",118,216146,54.6
,"Louisiana","22","2021","2021","75-84 years","75-84","Renal failure","N17-N19",117,216146,54.1
,"Louisiana","22","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",51,74255,68.7
,"Louisiana","22","2021","2021","85+ years","85+","Renal failure","N17-N19",52,74255,70.0
,"Louisiana","22","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",16,604031,Unreliable
,"Louisiana","22","2022","2022","35-44 years","35-44","Renal failure","N17-N19",17,604031,Unreliable
,"Louisiana","22","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",28,526426,5.3
,"Louisiana","22","2022","2022","45-54 years","45-54","Renal failure","N17-N19",28,526426,5.3
,"Louisiana","22","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",60,578173,10.4
,"Louisiana","22","2022","2022","55-64 years","55-64","Renal failure","N17-N19",61,578173,10.6
,"Louisiana","22","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",106,470868,22.5
,"Louisiana","22","2022","2022","65-74 years","65-74","Renal failure","N17-N19",106,470868,22.5
,"Louisiana","22","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",107,230491,46.4
,"Louisiana","22","2022","2022","75-84 years","75-84","Renal failure","N17-N19",109,230491,47.3
,"Louisiana","22","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",77,78702,97.8
,"Louisiana","22","2022","2022","85+ years","85+","Renal failure","N17-N19",77,78702,97.8
,"Louisiana","22","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",16,524341,Unreliable
,"Louisiana","22","2023","2023","45-54 years","45-54","Renal failure","N17-N19",16,524341,Unreliable
,"Louisiana","22","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",63,566001,11.1
,"Louisiana","22","2023","2023","55-64 years","55-64","Renal failure","N17-N19",63,566001,11.1
,"Louisiana","22","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",100,478781,20.9
,"Louisiana","22","2023","2023","65-74 years","65-74","Renal failure","N17-N19",101,478781,21.1
,"Louisiana","22","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",105,239554,43.8
,"Louisiana","22","2023","2023","75-84 years","75-84","Renal failure","N17-N19",106,239554,44.2
,"Louisiana","22","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",59,75320,78.3
,"Louisiana","22","2023","2023","85+ years","85+","Renal failure","N17-N19",60,75320,79.7
,"Louisiana","22","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",24,525959,4.6
,"Louisiana","22","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",24,525959,4.6
,"Louisiana","22","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",60,555070,10.8
,"Louisiana","22","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",62,555070,11.2
,"Louisiana","22","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",86,486302,17.7
,"Louisiana","22","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",87,486302,17.9
,"Louisiana","22","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",119,250281,47.5
,"Louisiana","22","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",120,250281,47.9
,"Louisiana","22","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",74,77944,94.9
,"Louisiana","22","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",76,77944,97.5
,"Louisiana","22","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",15,612955,Unreliable
,"Louisiana","22","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",15,612955,Unreliable
,"Louisiana","22","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",18,525959,Unreliable
,"Louisiana","22","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",18,525959,Unreliable
,"Louisiana","22","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",52,555070,9.4
,"Louisiana","22","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",52,555070,9.4
,"Louisiana","22","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",103,486302,21.2
,"Louisiana","22","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",103,486302,21.2
,"Louisiana","22","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",100,250281,40.0
,"Louisiana","22","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",100,250281,40.0
,"Louisiana","22","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",74,77944,94.9
,"Louisiana","22","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",75,77944,96.2
,"Maine","23","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",14,163367,Unreliable
,"Maine","23","2018","2018","65-74 years","65-74","Renal failure","N17-N19",14,163367,Unreliable
,"Maine","23","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",15,79213,Unreliable
,"Maine","23","2018","2018","75-84 years","75-84","Renal failure","N17-N19",15,79213,Unreliable
,"Maine","23","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",20,33419,59.8
,"Maine","23","2018","2018","85+ years","85+","Renal failure","N17-N19",20,33419,59.8
,"Maine","23","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",14,169079,Unreliable
,"Maine","23","2019","2019","65-74 years","65-74","Renal failure","N17-N19",14,169079,Unreliable
,"Maine","23","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",11,82386,Unreliable
,"Maine","23","2019","2019","75-84 years","75-84","Renal failure","N17-N19",12,82386,Unreliable
,"Maine","23","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",15,175368,Unreliable
,"Maine","23","2020","2020","65-74 years","65-74","Renal failure","N17-N19",15,175368,Unreliable
,"Maryland","24","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",11,818927,Unreliable
,"Maryland","24","2018","2018","45-54 years","45-54","Renal failure","N17-N19",11,818927,Unreliable
,"Maryland","24","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",45,812734,5.5
,"Maryland","24","2018","2018","55-64 years","55-64","Renal failure","N17-N19",45,812734,5.5
,"Maryland","24","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",52,545452,9.5
,"Maryland","24","2018","2018","65-74 years","65-74","Renal failure","N17-N19",52,545452,9.5
,"Maryland","24","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",64,267281,23.9
,"Maryland","24","2018","2018","75-84 years","75-84","Renal failure","N17-N19",65,267281,24.3
,"Maryland","24","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",61,118403,51.5
,"Maryland","24","2018","2018","85+ years","85+","Renal failure","N17-N19",61,118403,51.5
,"Maryland","24","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",45,818519,5.5
,"Maryland","24","2019","2019","55-64 years","55-64","Renal failure","N17-N19",45,818519,5.5
,"Maryland","24","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",72,561582,12.8
,"Maryland","24","2019","2019","65-74 years","65-74","Renal failure","N17-N19",73,561582,13.0
,"Maryland","24","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",77,278421,27.7
,"Maryland","24","2019","2019","75-84 years","75-84","Renal failure","N17-N19",78,278421,28.0
,"Maryland","24","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",66,119393,55.3
,"Maryland","24","2019","2019","85+ years","85+","Renal failure","N17-N19",67,119393,56.1
,"Maryland","24","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",14,792009,Unreliable
,"Maryland","24","2020","2020","35-44 years","35-44","Renal failure","N17-N19",14,792009,Unreliable
,"Maryland","24","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",37,776744,4.8
,"Maryland","24","2020","2020","45-54 years","45-54","Renal failure","N17-N19",37,776744,4.8
,"Maryland","24","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",85,819194,10.4
,"Maryland","24","2020","2020","55-64 years","55-64","Renal failure","N17-N19",84,819194,10.3
,"Maryland","24","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",105,578509,18.2
,"Maryland","24","2020","2020","65-74 years","65-74","Renal failure","N17-N19",105,578509,18.2
,"Maryland","24","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",106,288312,36.8
,"Maryland","24","2020","2020","75-84 years","75-84","Renal failure","N17-N19",108,288312,37.5
,"Maryland","24","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",78,120531,64.7
,"Maryland","24","2020","2020","85+ years","85+","Renal failure","N17-N19",79,120531,65.5
,"Maryland","24","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",27,827253,3.3
,"Maryland","24","2021","2021","35-44 years","35-44","Renal failure","N17-N19",27,827253,3.3
,"Maryland","24","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",46,783543,5.9
,"Maryland","24","2021","2021","45-54 years","45-54","Renal failure","N17-N19",46,783543,5.9
,"Maryland","24","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",111,837845,13.2
,"Maryland","24","2021","2021","55-64 years","55-64","Renal failure","N17-N19",111,837845,13.2
,"Maryland","24","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",155,604486,25.6
,"Maryland","24","2021","2021","65-74 years","65-74","Renal failure","N17-N19",156,604486,25.8
,"Maryland","24","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",157,289158,54.3
,"Maryland","24","2021","2021","75-84 years","75-84","Renal failure","N17-N19",157,289158,54.3
,"Maryland","24","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",108,109513,98.6
,"Maryland","24","2021","2021","85+ years","85+","Renal failure","N17-N19",108,109513,98.6
,"Maryland","24","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",14,809165,Unreliable
,"Maryland","24","2022","2022","25-34 years","25-34","Renal failure","N17-N19",14,809165,Unreliable
,"Maryland","24","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",15,833654,Unreliable
,"Maryland","24","2022","2022","35-44 years","35-44","Renal failure","N17-N19",15,833654,Unreliable
,"Maryland","24","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",42,771708,5.4
,"Maryland","24","2022","2022","45-54 years","45-54","Renal failure","N17-N19",43,771708,5.6
,"Maryland","24","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",109,824932,13.2
,"Maryland","24","2022","2022","55-64 years","55-64","Renal failure","N17-N19",110,824932,13.3
,"Maryland","24","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",208,608281,34.2
,"Maryland","24","2022","2022","65-74 years","65-74","Renal failure","N17-N19",209,608281,34.4
,"Maryland","24","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",206,315697,65.3
,"Maryland","24","2022","2022","75-84 years","75-84","Renal failure","N17-N19",208,315697,65.9
,"Maryland","24","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",158,120231,131.4
,"Maryland","24","2022","2022","85+ years","85+","Renal failure","N17-N19",159,120231,132.2
,"Maryland","24","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",20,847592,2.4
,"Maryland","24","2023","2023","35-44 years","35-44","Renal failure","N17-N19",20,847592,2.4
,"Maryland","24","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",31,767120,4.0
,"Maryland","24","2023","2023","45-54 years","45-54","Renal failure","N17-N19",31,767120,4.0
,"Maryland","24","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",109,817185,13.3
,"Maryland","24","2023","2023","55-64 years","55-64","Renal failure","N17-N19",111,817185,13.6
,"Maryland","24","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",150,622771,24.1
,"Maryland","24","2023","2023","65-74 years","65-74","Renal failure","N17-N19",153,622771,24.6
