"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Indiana","18","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",754,844354,89.3
,"Indiana","18","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",1271,703004,180.8
,"Indiana","18","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",1329,355301,374.0
,"Indiana","18","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",902,120843,746.4
,"Indiana","18","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",41,913801,4.5
,"Indiana","18","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",112,881598,12.7
,"Indiana","18","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",231,822243,28.1
,"Indiana","18","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",718,834040,86.1
,"Indiana","18","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",1226,716763,171.0
,"Indiana","18","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",1321,371874,355.2
,"Indiana","18","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",916,125273,731.2
,"Indiana","18","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",46,913801,5.0
,"Indiana","18","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",106,881598,12.0
,"Indiana","18","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",259,822243,31.5
,"Indiana","18","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",664,834040,79.6
,"Indiana","18","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",1148,716763,160.2
,"Indiana","18","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",1250,371874,336.1
,"Indiana","18","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",866,125273,691.3
,"Iowa","19","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",18,397715,Unreliable
,"Iowa","19","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",26,379935,6.8
,"Iowa","19","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",98,371331,26.4
,"Iowa","19","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",252,417537,60.4
,"Iowa","19","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",421,300873,139.9
,"Iowa","19","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",452,159866,282.7
,"Iowa","19","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",551,79091,696.7
,"Iowa","19","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",16,398150,Unreliable
,"Iowa","19","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",38,385215,9.9
,"Iowa","19","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",91,362509,25.1
,"Iowa","19","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",237,415696,57.0
,"Iowa","19","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",401,311447,128.8
,"Iowa","19","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",469,162833,288.0
,"Iowa","19","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",548,78674,696.5
,"Iowa","19","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",18,398796,Unreliable
,"Iowa","19","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",39,390589,10.0
,"Iowa","19","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",106,357591,29.6
,"Iowa","19","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",331,411034,80.5
,"Iowa","19","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",519,323349,160.5
,"Iowa","19","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",543,164692,329.7
,"Iowa","19","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",588,78095,752.9
,"Iowa","19","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",12,397565,Unreliable
,"Iowa","19","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",46,403510,11.4
,"Iowa","19","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",119,361963,32.9
,"Iowa","19","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",303,412190,73.5
,"Iowa","19","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",467,336104,138.9
,"Iowa","19","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",518,159823,324.1
,"Iowa","19","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",497,69346,716.7
,"Iowa","19","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",17,398236,Unreliable
,"Iowa","19","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",42,402238,10.4
,"Iowa","19","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",110,359453,30.6
,"Iowa","19","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",305,401578,76.0
,"Iowa","19","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",505,337487,149.6
,"Iowa","19","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",527,172281,305.9
,"Iowa","19","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",511,76262,670.1
,"Iowa","19","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",12,400063,Unreliable
,"Iowa","19","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",35,404474,8.7
,"Iowa","19","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",82,361790,22.7
,"Iowa","19","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",239,395594,60.4
,"Iowa","19","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",453,345975,130.9
,"Iowa","19","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",532,178377,298.2
,"Iowa","19","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",461,71485,644.9
,"Iowa","19","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",12,409039,Unreliable
,"Iowa","19","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",24,408222,5.9
,"Iowa","19","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",83,364934,22.7
,"Iowa","19","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",236,389060,60.7
,"Iowa","19","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",471,352879,133.5
,"Iowa","19","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",523,185969,281.2
,"Iowa","19","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",487,73531,662.3
,"Iowa","19","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",30,408222,7.3
,"Iowa","19","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",88,364934,24.1
,"Iowa","19","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",232,389060,59.6
,"Iowa","19","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",494,352879,140.0
,"Iowa","19","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",564,185969,303.3
,"Iowa","19","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",439,73531,597.0
,"Kansas","20","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",22,382884,5.7
,"Kansas","20","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",35,356322,9.8
,"Kansas","20","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",87,335937,25.9
,"Kansas","20","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",287,373425,76.9
,"Kansas","20","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",441,262857,167.8
,"Kansas","20","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",495,133848,369.8
,"Kansas","20","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",544,65536,830.1
,"Kansas","20","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",15,382922,Unreliable
,"Kansas","20","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",46,361029,12.7
,"Kansas","20","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",82,327961,25.0
,"Kansas","20","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",292,371505,78.6
,"Kansas","20","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",445,272236,163.5
,"Kansas","20","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",471,137573,342.4
,"Kansas","20","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",526,65678,800.9
,"Kansas","20","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",19,381528,Unreliable
,"Kansas","20","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",50,365011,13.7
,"Kansas","20","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",116,323727,35.8
,"Kansas","20","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",308,366735,84.0
,"Kansas","20","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",544,282458,192.6
,"Kansas","20","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",574,140371,408.9
,"Kansas","20","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",508,65487,775.7
,"Kansas","20","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",27,377898,7.1
,"Kansas","20","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",68,376302,18.1
,"Kansas","20","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",175,327806,53.4
,"Kansas","20","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",362,366053,98.9
,"Kansas","20","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",591,294178,200.9
,"Kansas","20","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",568,137320,413.6
,"Kansas","20","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",493,58140,848.0
,"Kansas","20","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",26,376350,6.9
,"Kansas","20","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",48,376397,12.8
,"Kansas","20","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",134,327300,40.9
,"Kansas","20","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",336,354733,94.7
,"Kansas","20","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",560,295510,189.5
,"Kansas","20","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",596,147510,404.0
,"Kansas","20","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",505,60997,827.9
,"Kansas","20","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",15,376652,Unreliable
,"Kansas","20","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",45,379479,11.9
,"Kansas","20","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",98,329515,29.7
,"Kansas","20","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",260,347509,74.8
,"Kansas","20","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",464,302607,153.3
,"Kansas","20","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",563,153245,367.4
,"Kansas","20","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",453,57542,787.3
,"Kansas","20","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",22,384991,5.7
,"Kansas","20","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",55,383823,14.3
,"Kansas","20","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",100,332665,30.1
,"Kansas","20","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",245,341800,71.7
,"Kansas","20","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",506,308702,163.9
,"Kansas","20","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",553,160393,344.8
,"Kansas","20","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",407,59082,688.9
,"Kansas","20","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",14,384991,Unreliable
,"Kansas","20","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",41,383823,10.7
,"Kansas","20","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",91,332665,27.4
,"Kansas","20","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",221,341800,64.7
,"Kansas","20","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",472,308702,152.9
,"Kansas","20","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",582,160393,362.9
,"Kansas","20","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",418,59082,707.5
,"Kentucky","21","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",67,585107,11.5
,"Kentucky","21","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",152,551949,27.5
,"Kentucky","21","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",357,576814,61.9
,"Kentucky","21","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",752,597345,125.9
,"Kentucky","21","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",1127,435205,259.0
,"Kentucky","21","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",1079,214803,502.3
,"Kentucky","21","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",950,80618,1178.4
,"Kentucky","21","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",56,587380,9.5
,"Kentucky","21","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",139,550953,25.2
,"Kentucky","21","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",308,563662,54.6
,"Kentucky","21","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",798,598289,133.4
,"Kentucky","21","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",1171,447876,261.5
,"Kentucky","21","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",1171,220820,530.3
,"Kentucky","21","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",906,81868,1106.7
,"Kentucky","21","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",57,591103,9.6
,"Kentucky","21","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",187,550941,33.9
,"Kentucky","21","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",389,554414,70.2
